250,0
251,1
252,1
253,0
254,0
255,1
256,1
257,1
258,0
259,1
260,1
261,1
262,1
263,0
264,1
265,0
266,1
267,0
268,1
269,1
270,0
271,0
272,0
273,1
274,1
275,0
276,1
277,0
278,0
279,1
280,1
281,0
282,0
283,1
284,0
285,1
286,1
287,1
288,0
289,0
290,1
291,1
292,0
293,1
294,0
295,0
296,0
297,0
298,0
299,1
300,0
301,0
302,0
303,0
304,1
305,0
306,0
307,0
308,0
309,1
310,0
311,0
312,0
313,0
314,1
315,1
316,0
317,0
318,1
319,0
320,0
321,1
322,1
323,0
324,0
325,0
326,0
327,1
328,0
329,0
330,1
331,1
332,1
333,1
334,0
335,0
336,1
337,1
338,1
339,1
340,0
341,1
342,1
343,0
344,0
345,1
346,1
347,1
348,0
349,0
350,0
351,0
352,0
353,1
354,0
355,0
356,1
357,0
358,0
359,0
360,0
361,1
362,1
363,0
364,0
365,1
366,0
367,0
368,1
369,0
370,1
371,0
372,1
373,1
374,0
375,0
376,1
377,0
378,0
379,1
380,1
381,0
382,0
383,0
384,1
385,1
386,0
387,0
388,1
389,1
390,0
391,1
392,0
393,1
394,0
395,0
396,1
397,1
398,0
399,0
400,0
401,0
402,1
403,1
404,1
405,0
406,1
407,1
408,1
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,1
417,0
418,1
419,0
420,0
421,0
422,1
423,0
424,0
425,1
426,1
427,0
428,0
429,1
430,0
431,1
432,0
433,0
434,0
435,1
436,1
437,1
438,0
439,0
440,1
441,1
442,0
443,1
444,0
445,1
446,0
447,1
448,1
449,0
450,1
451,0
452,1
453,1
454,1
455,0
456,0
457,1
458,0
459,0
460,0
461,0
462,1
463,1
464,0
465,0
466,0
467,0
468,0
469,1
470,1
471,0
472,0
473,1
474,0
475,0
476,0
477,0
478,0
479,0
480,1
481,1
482,0
483,1
484,1
485,1
486,0
487,0
488,0
489,0
490,0
491,1
492,1
493,0
494,0
495,1
496,1
497,1
498,1
499,0
500,0
501,0
502,1
503,0
504,0
505,0
506,1
507,1
508,0
509,0
510,0
511,0
512,1
513,0
514,1
515,0
516,0
517,1
518,0
519,0
520,1
521,1
522,0
523,1
524,0
525,0
526,1
527,0
528,0
529,0
530,0
531,0
532,0
533,1
534,0
535,0
536,0
537,1
538,1
539,0
540,0
541,1
542,0
543,0
544,1
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,1
555,1
556,0
557,0
558,1
559,1
560,1
561,1
562,1
563,0
564,1
565,0
566,1
567,1
568,0
569,1
570,0
571,0
572,1
573,0
574,1
575,0
576,1
577,1
578,0
579,0
580,0
581,1
582,0
583,1
584,0
585,1
586,1
587,0
588,1
589,0
590,0
591,0
592,0
593,0
594,1
595,1
596,1
597,0
598,0
599,1
600,1
601,1
602,0
603,0
604,0
605,0
606,0
607,1
608,0
609,0
610,0
611,1
612,1
613,1
614,1
615,1
616,0
617,0
618,1
619,0
620,1
621,1
622,1
623,0
624,1
625,0
626,1
627,0
628,0
629,0
630,1
631,0
632,0
633,1
634,1
635,0
636,1
637,0
638,0
639,1
640,0
641,0
642,1
643,1
644,0
645,1
646,1
647,1
648,0
649,1
650,1
651,1
652,1
653,0
654,1
655,1
656,0
657,1
658,1
659,1
660,1
661,0
662,1
663,1
664,0
665,0
666,0
667,1
668,0
669,0
670,0
671,1
672,1
673,0
674,1
675,0
676,0
677,0
678,0
679,0
680,0
681,1
682,1
683,0
684,1
685,0
686,0
687,0
688,1
689,1
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,1
698,1
699,1
700,1
701,0
702,0
703,1
704,0
705,1
706,1
707,1
708,1
709,0
710,0
711,0
712,0
713,0
714,1
715,0
716,1
717,1
718,0
719,1
720,1
721,0
722,0
723,1
724,1
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,1
735,0
736,1
737,1
738,1
739,0
740,0
741,1
742,0
743,0
744,1
745,0
746,0
747,0
748,1
749,0
750,0
751,0
752,0
753,0
754,1
755,0
756,0
757,0
758,1
759,0
760,1
761,0
762,1
763,0
764,1
765,0
766,1
767,1
768,0
769,1
770,1
771,0
772,0
773,0
774,1
775,0
776,0
777,1
778,0
779,0
780,0
781,1
782,0
783,0
784,1
785,0
786,1
787,1
788,0
789,1
790,0
791,1
792,1
793,0
794,0
795,0
796,0
797,0
798,1
799,0
800,1
801,1
802,0
803,0
804,0
805,1
806,1
807,0
808,0
809,0
810,0
811,1
812,0
813,1
814,0
815,0
816,1
817,0
818,1
819,0
820,0
821,1
822,0
823,1
824,1
825,0
826,0
827,0
828,0
829,1
830,0
831,0
832,1
833,0
834,1
835,1
836,1
837,0
838,0
839,0
840,0
841,0
842,0
843,1
844,0
845,0
846,1
847,0
848,0
849,1
850,0
851,1
852,0
853,0
854,0
855,1
856,1
857,1
858,0
859,1
860,1
861,0
862,0
863,0
864,0
865,0
866,0
867,1
868,0
869,0
870,1
871,0
872,0
873,1
874,1
875,0
876,1
877,0
878,0
879,1
880,1
881,0
882,0
883,0
884,1
885,0
886,1
887,0
888,1
889,1
890,0
891,1
892,0
893,0
894,1
895,0
896,0
897,1
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,1
923,1
924,0
925,1
926,0
927,0
928,1
929,0
930,0
931,1
932,1
933,1
934,1
935,0
936,0
937,1
938,1
939,1
940,0
941,0
942,0
943,1
944,1
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,1
954,0
955,1
956,0
957,1
958,0
959,1
960,1
961,0
962,1
963,1
964,1
965,0
966,0
967,0
968,1
969,0
970,0
971,0
972,1
973,0
974,0
975,1
976,0
977,1
978,1
979,0
980,0
981,0
982,0
983,1
984,1
985,1
986,1
987,0
988,0
989,0
990,1
991,1
992,0
993,0
994,0
995,0
996,0
997,1
998,1
999,0
1000,0
1001,0
1002,0
1003,1
1004,0
1005,0
1006,0
1007,1
1008,0
1009,1
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,1
1017,0
1018,0
1019,0
1020,1
1021,0
1022,1
1023,0
1024,1
1025,1
1026,0
1027,1
1028,0
1029,1
1030,0
1031,0
1032,0
1033,1
1034,0
1035,0
1036,1
1037,0
1038,1
1039,0
1040,1
1041,0
1042,0
1043,1
1044,0
1045,1
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,1
1057,1
1058,0
1059,0
1060,0
1061,0
1062,0
1063,1
1064,0
1065,1
1066,1
1067,1
1068,1
1069,1
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,1
1081,0
1082,1
1083,0
1084,1
1085,0
1086,0
1087,0
1088,1
1089,1
1090,1
1091,0
1092,0
1093,1
1094,1
1095,0
1096,0
1097,0
1098,1
1099,1
1100,0
1101,0
1102,0
1103,1
1104,0
1105,0
1106,0
1107,0
1108,0
1109,1
1110,1
1111,1
1112,0
1113,1
1114,0
1115,0
1116,0
1117,1
1118,0
1119,1
1120,0
1121,1
1122,0
1123,0
1124,1
1125,0
1126,1
1127,1
1128,1
1129,0
1130,1
1131,0
1132,1
1133,0
1134,0
1135,0
1136,0
1137,1
1138,1
1139,0
1140,0
1141,0
1142,1
1143,0
1144,0
1145,0
1146,1
1147,0
1148,0
1149,0
1150,1
1151,0
1152,0
1153,0
1154,0
1155,1
1156,1
1157,1
1158,1
1159,0
1160,0
1161,1
1162,1
1163,1
1164,1
1165,0
1166,0
1167,1
1168,1
1169,0
1170,1
1171,0
1172,0
1173,1
1174,1
